Text,Language
"நீங்கள் அதை செய்ய முடியும் நீங்கள் டோஃபிள் கடந்து செல்ல முடியும், நீங்கள் வரும் க்மாட்டை கடந்து செல்லலாம்.",Tamil
"யாரோ ஒருவர் நன்றாகச் செயல்படுகிறீர்களானால் நீங்கள் அதைச் செய்யலாம், நல்ல வேலையைத் தொடரச் சொல்லுங்கள், உங்களைப் போலவே நல்லவர்களாக இருங்கள், நல்ல வேலையைத் தொடருங்கள், மற்றொரு சொற்றொடராக இருப்பது பேச்சுவழக்கு, இதுதான் அமெரிக்கர்கள் சொல்.",Tamil
"அது எரிகிறது, அதாவது கலிஃபோர்னியாவில் பல அமெரிக்கர்கள் சொன்னது ஆச்சரியமாக இருக்கிறது.",Tamil
"ஓ அது எரிகிறது, ஒருவேளை நீங்கள் அதை பாடல்களில் கேட்டிருக்கலாம் ' தோல்விகளுக்குப் பிறகு யாராவது வெற்றிகரமாக இருந்தால், நீங்கள் அங்கு செல்லலாம் என்று நான் சொன்னேன், நீங்கள் அதைச் செய்யப் போகிறீர்கள் என்று சொன்னேன், நீங்கள் சோர்வாக இருக்கிறீர்களா என்று யாராவது உங்களிடம் கேட்டால், நீங்கள் சோர்வடையவில்லை என்று சொல்ல விரும்பினால் ஒரு பிட் இல்லை என்று சொல்ல முடியும்.",Tamil
"நான் தொடர விரும்புகிறேன், யாராவது உங்களிடம் கேட்கும்போது நான் சோர்வடையவில்லை என்பது உங்களுக்குத் தெரியுமா, அதற்கு இடமில்லை என்று நீங்கள் சொல்ல முடியும் என்பதில் உறுதியாக இருக்கிறீர்களா?",Tamil
"நீங்கள் யாரையாவது எஸ்.எம்.எஸ் செய்ய விரும்பினால் அல்லது உரைக்கு உரை என்று ஒரு செய்தியை அவர்களுக்கு அனுப்ப விரும்பினால் அமெரிக்காவில் சந்தேகம் இருக்க இடமில்லை, எனவே நான் உங்களுக்கு உரை அனுப்புவேன் என்றால் நான் உங்களுக்கு ஒரு செய்தியை வாட்ஸ்அப் அல்லது ஒரு தந்தி அல்லது தூதர் மூலம் அனுப்புவேன் வருத்தப்பட வேண்டாம் என்று யாரையாவது உற்சாகப்படுத்த மீண்டும் உங்களுக்கு உரை அனுப்புங்கள், நீங்கள் ஏன் அழுகிறீர்கள் என்பது போல அது மதிப்புக்குரியது அல்ல என்று சொல்லலாம்.",Tamil
அது மதிப்பு இல்லை.,Tamil
நீங்கள் அதைப் பற்றி அழுகிற பிரச்சினையை விட நீங்கள் மிகவும் சிறந்தவர் ' உங்கள் கண்ணீருக்கு மதிப்பு இல்லை.,Tamil
"அது மதிப்புக்குரியது அல்ல, நீங்கள் ராக் என்ற சொற்றொடரை நான் தனிப்பட்ட முறையில் விரும்புகிறேன், அதாவது நீங்கள் ஆச்சரியப்படுகிறீர்கள்.",Tamil
கடவுளே.,Tamil
நீங்கள் ராக் யூ ராக்?,Tamil
"இல்லை, நீங்கள் ஒரு அற்புதமான வேலையைச் செய்துள்ளீர்கள்.",Tamil
"யாரோ ஒருவர் நன்றாக வேலை செய்யவில்லை என்றால் நீங்கள் ராக் செய்கிறீர்கள், மேலும் அவர்கள் கடினமாக உழைக்க வேண்டும் என்று நீங்கள் விரும்புகிறீர்கள், நீங்கள் ஒரு கூடுதல் மைல் செல்ல வேண்டும் என்று சொல்லலாம், அதாவது கடினமாக உழைப்பது போல நீங்கள் ஒரு கூடுதல் மைல் செல்ல வேண்டும்.",Tamil
"அதே விஷயத்தைச் சொல்வதற்கான மற்றொரு வழி, கடினமாக உழைப்பது போன்ற உங்கள் விளையாட்டை முடுக்கிவிடுங்கள்.",Tamil
"யாராவது அழுகிறார்கள், அதை விரும்பவில்லை என்றால்.",Tamil
"அது உங்களை மூழ்கடிப்பது போல் மூழ்கிவிடும், அதாவது உங்களை நீங்களே ஒன்றாக இழுத்து, உங்களை ஒன்றாக இழுக்கவும்.",Tamil
ஏய் மற்றொரு சொற்றொடரை ஒன்றாக அமைதிப்படுத்திக் கொள்ளுங்கள்.,Tamil
"நீங்கள் என்னை விற்றதை நான் விரும்புகிறேன், ஏனென்றால் சில நேரங்களில் மக்கள் தங்கள் பயணத்தை அல்லது அவர்கள் வாங்கிய யாரையாவது விவரிக்கிறார்கள், அவர்கள் அதை நன்றாக விவரிக்கிறார்கள்.",Tamil
"நான் அதையே வாங்க விரும்புகிறேன், அவர்கள் அதை விற்றீர்கள் என்று நான் அவர்களிடம் சொல்கிறேன், நீங்கள் என்னை விற்றீர்கள், நான் இதை சரியாக வாங்க மாட்டேன், உரையாடலில் உங்களுக்கு ஆர்வம் இல்லையென்றால் என்னை விற்றீர்கள்.",Tamil
நீங்கள் உட்கார்ந்திருப்பதைப் போல நீங்கள் குறைவாக கவலைப்பட முடியவில்லை என்று சொல்லலாம் இது மிகவும் சலிப்பாக இருக்கிறது.,Tamil
எனக்கு ஆர்வம் இல்லை.,Tamil
"யாராவது உங்களிடம் ஏதாவது கேட்டால் என்னால் குறைவாகக் கவனிக்க முடியவில்லை, இது எனது 1 மில்லியன் டாலர்களை எடுத்துக் கொள்ளுங்கள் என்று யாராவது சொல்வது போல இது உங்களுக்கு மிகவும் எளிதான முடிவு.",Tamil
இது ஒரு மூளை இல்லை என்று நீங்கள் கூறுகிறீர்கள்.,Tamil
நான் அதை எடுத்து செல்கிறேன்.,Tamil
"இது ஒரு மூளைச்சலவை அல்ல, நீங்கள் ஏதாவது தவறு செய்திருந்தால் அது உங்களுக்கு மிகவும் எளிதான முடிவு, அதை ஒப்புக்கொண்டால் நான் ஆமாம் தோழர்களே என்று சொன்னேன்.",Tamil
எனக்கு தெரியும்.,Tamil
என்னை மன்னிக்கவும்.,Tamil
நான் திருகினேன்.,Tamil
இது என் தவறு.,Tamil
நான் திருகினேன் நான் உங்களுக்கு பதிலாக யாராவது வேலை செய்ய விரும்பினால் நான் அதை திருகினேன்.,Tamil
நான் இருக்கும்போது எனக்கு பதிலாக நீங்கள் வேலை செய்ய முடியுமா?,Tamil
நான் என் நண்பனைப் பார்க்கிறேன்.,Tamil
"நீங்கள் என்னை மறைக்க முடியுமா, அது வெளியேற வேண்டிய நேரம் மற்றும் தோழர்களே நான் செல்வது நல்லது, அதாவது நான் ஏற்கனவே செல்ல வேண்டும்.",Tamil
அது உங்களுக்குத் தெரியும்.,Tamil
இது உண்மையில் 1 9 மணி.,Tamil
இப்போதே.,Tamil
நான் விடைபெற வேறு வழியில் செல்வது நல்லது.,Tamil
"நான் கவனித்துக் கொள்ளுங்கள் என்று சொல்ல முடியும், அதாவது உங்களை கவனித்துக் கொள்ளுங்கள்.",Tamil
நான் உன்னை பிறகு பார்க்கிறேன்.,Tamil
கவனித்துக் கொள்ளுங்கள்.,Tamil
"நீங்கள் இந்த வீடியோவைப் பார்க்கும்போது எந்த நாள் என்று எனக்குத் தெரியாது, ஆனால் அது வார இறுதியில் வெள்ளிக்கிழமை என்றால்.",Tamil
நன்றி சொர்க்கம் வெள்ளிக்கிழமை என்று நீங்கள் கூறலாம் அல்லது சனிக்கிழமை வார கண்டுபிடிப்பு என்று சொர்க்கம் சொன்னது என்று நினைக்கிறேன்.,Tamil
"நான் மிகவும் மகிழ்ச்சியடைகிறேன், இது ஆங்கிலத்தில் 50 சொற்றொடர்கள் இந்த வீடியோவை விரும்புவதன் மூலமும், மேலும் சிறந்த சொற்றொடர்கள் உங்களுக்குத் தெரிந்தால் கீழே கருத்து தெரிவிப்பதன் மூலமும் இது உதவியாக இருந்ததா என்பதை எனக்குத் தெரியப்படுத்துங்கள்.",Tamil
எங்காவது ஒரு சிவப்பு பொத்தானை வைத்திருப்பது நன்றாக இருக்கும்.,Tamil
வணக்கம் மற்றும் வரவேற்பு.,Tamil
இந்த வீடியோவில் நீங்கள் உரையாடலில் பயன்படுத்தக்கூடிய 100 பொதுவான மற்றும் மிகவும் பயனுள்ள வாக்கியங்களை தருகிறேன்.,Tamil
எனக்குப் பிறகு ஒரு வாக்கிய நடைமுறையை நீங்கள் கேட்கும்போது.,Tamil
நான் பயன்படுத்தும் குரலின் தொனி உட்பட எனது உச்சரிப்பை நகலெடுக்க முயற்சிக்கவும்.,Tamil
சரி ஆரம்பிக்கலாம்.,Tamil
அடிப்படை வாழ்த்துக்கள் அது எப்படி நடக்கிறது?,Tamil
விஷயங்கள் எப்படி இருக்கின்றன?,Tamil
என்ன விஷயம்?,Tamil
உங்களை சந்தித்ததில் மகிழ்ச்சி.,Tamil
நெடு நாட்களாக பார்க்க வில்லை.,Tamil
நீங்கள் எப்படி இருந்தீர்கள்?,Tamil
மிக்க நன்றி.,Tamil
உங்களுக்கு எப்படி?,Tamil
அதிகமில்லை.,Tamil
வழக்கமான.,Tamil
நான் போக வேண்டும்.,Tamil
நீங்கள் பின்னர் பார்க்கும் ஒரு மகிழ்ச்சியான சந்திப்பு இது.,Tamil
தொடர்பில் இரு.,Tamil
தகவல் கேட்கிறது.,Tamil
இந்த வார்த்தையின் அர்த்தம் என்னவென்று சொல்ல முடியுமா?,Tamil
நூலகம் எங்கே என்று உங்களுக்குத் தெரியுமா?,Tamil
தயங்குகிறது.,Tamil
அது ஒரு நல்ல கேள்வி.,Tamil
நான் பார்க்கிறேன்.,Tamil
ஒரு கணம் யோசிக்கிறேன்.,Tamil
மீண்டும் கேட்கிறது.,Tamil
என்னை மன்னிக்கவும்?,Tamil
"மன்னிக்கவும், நான் அதைப் பிடிக்கவில்லை.",Tamil
நீங்கள் அதை மீண்டும் செய்ய நினைப்பீர்களா?,Tamil
"இன்னும் கொஞ்சம் மெதுவாக பேச முடியுமா, தயவு செய்து?",Tamil
"""எனக்குத் தெரியாது"" என்று கூறுகிறார்.",Tamil
எனக்கு தெரியாது என்று பயப்படுகிறேன்.,Tamil
"அங்கு உங்களுக்கு உதவ முடியாது, மன்னிக்கவும்.",Tamil
என்னை துடிக்கிறது.,Tamil
கருத்துக்கள்.,Tamil
நீ அதை பற்றி என்ன நினைக்கிறாய்?,Tamil
இது குறித்து உங்கள் கருத்துக்கள் என்ன?,Tamil
அது ஒரு நல்ல யோசனை என்று நான் நினைக்கிறேன்.,Tamil
நான் வேலை செய்வேன் என்று நேர்மையாக நினைக்கவில்லை.,Tamil
"என்னைப் பொருத்தவரை, இது நகரத்தின் சிறந்த உணவகம்.",Tamil
ஒரு கேள்வியைத் தவிர்ப்பது.,Tamil
இந்த விஷயத்தில் எனக்கு ஒரு கருத்து இல்லை.,Tamil
அதை நான் உங்களிடம் திரும்பப் பெறுகிறேன்.,Tamil
நான் சொல்ல சுதந்திரம் இல்லை.,Tamil
ஒப்புக்கொள்வது மற்றும் உடன்படவில்லை.,Tamil
என்னால் மேலும் ஒப்புக்கொள்ள முடியவில்லை.,Tamil
நீங்கள் சொல்வது முற்றிலும் சரி.,Tamil
நான் உங்களுடன் 100% உடன்படுகிறேன்.,Tamil
நீங்கள் தலையில் ஆணியை அடித்தீர்கள்.,Tamil
நான் ஒப்புக்கொள்கிறேன் என்று எனக்குத் தெரியவில்லை.,Tamil
நான் உடன்படவில்லை என்று பயப்படுகிறேன்.,Tamil
நீங்கள் தவறாக நினைக்கிறீர்கள் என்று நினைக்கிறேன்.,Tamil
பணிவுடன் குறுக்கிடுகிறது.,Tamil
உங்களை குறுக்கிட்டதற்கு மன்னிக்கவும்.,Tamil
ஒரு கணம் நான் உன்னை அங்கே நிறுத்த முடியுமா?,Tamil
நான் இங்கே குதித்தால் நீங்கள் கவலைப்படுகிறீர்களா?,Tamil
மேலே செல்லுங்கள்.,Tamil
நிச்சயமாக செல்லுங்கள்.,Tamil
முடிக்கிறேன்.,Tamil
ஒரு கணம் பிடித்துக் கொள்ளுங்கள்.,Tamil
பரிந்துரைகள்.,Tamil
நாங்கள் திரைப்படங்களுக்குச் செல்கிறோம் என்று நீங்கள் என்ன சொல்கிறீர்கள்?,Tamil
இன்றிரவு இரவு உணவிற்கு பீட்சா சாப்பிடுவது எப்படி?,Tamil
அது நன்றாக இருக்கும்.,Tamil
எனக்கு நன்றாக இருக்கிறது.,Tamil
எனக்கு அது பற்றி உறுதியாக தெரியவில்லை.,Tamil
"இல்லை, நான் அப்படி நினைக்கவில்லை.",Tamil
திட்டங்களை உருவாக்குதல்.,Tamil
இன்று இரவு என்ன செய்கிறீர்கள்?,Tamil
நாளைக்கு ஏதேனும் திட்டங்கள் கிடைக்குமா?,Tamil
அடுத்த சனிக்கிழமையன்று நீங்கள் இலவசமா?,Tamil
இந்த வார இறுதியில் ஏதாவது செய்ய விரும்புகிறீர்களா?,Tamil
"நிச்சயமாக, உங்கள் மனதில் என்ன இருக்கிறது?",Tamil
"எல்லா வார இறுதிகளிலும் நான் சுதந்திரமாக இருக்கிறேன், ஏதாவது செய்வோம்.",Tamil
"இல்லை, மன்னிக்கவும், நான் ஏற்கனவே சில திட்டங்களை வெறித்தனமாக வைத்திருக்கிறேன்.",Tamil
நான் நாளை பிஸியாக இருக்கிறேன்.,Tamil
"நான் ஏதாவது செய்ய விரும்புகிறேன், ஆனால் என்னால் முடியாது.",Tamil
அனுமதி.,Tamil
நான் உங்கள் செல்போனைப் பயன்படுத்தினால் நீங்கள் கவலைப்படுகிறீர்களா?,Tamil
நான் நாளை விடுமுறை எடுத்தால் சரியா?,Tamil
"ஆம், தயவுசெய்து உறுதிப்படுத்திக் கொள்ளுங்கள், மேலே செல்லுங்கள்.",Tamil
"இல்லை, இல்லை.",Tamil
"துரதிர்ஷ்டவசமாக, நான் இல்லை என்று சொல்ல வேண்டும்.",Tamil
நான் விரும்பவில்லை.,Tamil
நான் பயப்படுகிறேன்.,Tamil
கோரிக்கைகளை உருவாக்குகிறது.,Tamil
"நீங்கள் எனக்கு உப்பு அனுப்ப முடியுமா, தயவு செய்து?",Tamil
எனக்கு கொஞ்சம் கடன் கொடுக்க நினைப்பீர்களா?,Tamil
இதற்கு யோ எனக்கு உதவ முடியுமா என்று நான் யோசித்துக்கொண்டிருந்தேன்.,Tamil
நிச்சயமாக எந்த பிரச்சனையும் இல்லை.,Tamil
"ஆமாம், நிச்சயமாக.",Tamil
நான் உதவ மகிழ்ச்சியாக இருப்பேன்.,Tamil
"மன்னிக்கவும், என்னால் இப்போது முடியாது.",Tamil
என்னால் முடியாது என்று பயப்படுகிறேன்.,Tamil
சலுகைகள்.,Tamil
நான் உங்களுக்கு ஒரு கிளாஸ் தண்ணீர் எடுக்கலாமா?,Tamil
சில ஐஸ்கிரீம் பற்றி எப்படி?,Tamil
நான் வீட்டிற்கு ஒரு சவாரி கொடுக்க விரும்புகிறீர்களா?,Tamil
ஆமாம் தயவு செய்து.,Tamil
"அது நன்றாக இருக்கும், நன்றி.",Tamil
"நான் நன்றாக இருக்கிறேன், ஆனால் வழங்கியதற்கு நன்றி.",Tamil
"இல்லை, நான் நன்றாக இருக்கிறேன், நன்றி.",Tamil
மக்களுக்கு நன்றி.,Tamil
மிக்க நன்றி.,Tamil
சியர்ஸ் நான் மிகவும் பாராட்டுகிறேன்.,Tamil
உங்களுடைய உதவிக்கு மனமார்ந்த நன்றி.,Tamil
என்னால் போதுமான நன்றி சொல்ல முடியாது.,Tamil
அது ஒன்றும் இல்லை.,Tamil
அதைக் குறிப்பிட வேண்டாம்.,Tamil
எந்த நேரத்திலும்.,Tamil
என் இன்பம்.,Tamil
யாரையாவது காத்திருக்கச் சொல்கிறது.,Tamil
தயவுசெய்து நீங்கள் சிறிது நேரம் பிடிக்க முடியுமா?,Tamil
ஒரு நொடியில் தொங்க விடுங்கள்.,Tamil
ஒரு கணம் என்னுடன் தாருங்கள்.,Tamil
நான் உங்களுடன் சரியாக இருப்பேன்.,Tamil
மன்னிப்பு கேட்கிறது.,Tamil
நான் அதைப் பற்றி மிகவும் வருந்துகிறேன்.,Tamil
எனது மன்னிப்பை ஏற்கவும்.,Tamil
அதைப் பற்றி கவலைப்பட வேண்டாம்.,Tamil
எந்த கவலையும் இல்லை.,Tamil
"சரி, பொதுவான வாக்கியங்கள் மற்றும் சொற்றொடர்களைப் பற்றிய கூடுதல் படிப்பினைகளை நீங்கள் விரும்பினால், கீழேயுள்ள கருத்துகள் பிரிவில் எனக்குத் தெரியப்படுத்துங்கள்.",Tamil
"இந்த வீடியோ உங்களுக்கு பிடித்திருந்தால், இதுபோன்ற பொத்தானை அழுத்துவதன் மூலம் ஒரு கட்டைவிரலைக் கொடுங்கள், மேலும் எனது சமீபத்திய படிப்பினைகளை இங்கே யூடியூபில் பெற சந்தா பொத்தானைக் கிளிக் செய்வதன் மூலம் இந்த சேனலுக்கு குழுசேர நினைவில் கொள்க.",Tamil
மகிழ்ச்சியான கற்றல் மற்றும் விரைவில் மற்றொரு பாடத்தில் உங்களைப் பார்ப்பேன்.,Tamil
ஒரு முறை ஒரு சிறிய கிராமத்தில் தங்க ரொட்டி மரியன் என்ற பெண் வாழ்ந்தார்.,Tamil
"அவரது ஒரே மகள் நர்சிசா மரியன் மிகவும் தாழ்மையானவர் மற்றும் இனிமையான நர்சிசா இருப்பினும் அவர் முற்றிலும் எதிர்மாறாக இருந்தார், அவள் ஒரு வாழ்க்கையைப் போன்ற வார்த்தைகளுக்கு அப்பால் அழகாக இருந்தாள்.",Tamil
பொம்மை மற்றும் மிகவும் வேடிக்கையான பகுதி அவள் தன்னை நேசித்தாள் நர்சிசா நீங்கள் விரும்புவதில்லை.,Tamil
ரொட்டி சுட எனக்கு உதவுங்கள் இல்லை அம்மா மாவு வேலைக்காரிகள் என் பிரகாசமான மற்றும் பிரகாசமான கண்கள்.,Tamil
"நர்சிசா இந்த விதைகளை நடவு செய்ய நீங்கள் எனக்கு உதவுவீர்கள், நான் ஏன் அதை செய்வேன், என் அழகான விரல்களில் அந்த அழுக்கு அனைத்தையும் நான் பெற்றுள்ளேன், அது என் முகத்தில் நன்றாக சென்றால் அது நர்சிசாவின் பிரச்சனை.",Tamil
திருமணத்தில் நாசீசஸின் கையை கேட்க பல வழக்குரைஞர்கள் வந்த எந்த வேலையும் செய்ய தன்னை பெரிதாக நினைத்தாள்.,Tamil
"அவளுடைய அழகு தொலைதூரத்தில் அறியப்பட்டிருந்தாலும், அவள் அனைவரையும் மிகவும் முரட்டுத்தனமாக நிராகரித்தாள், நேற்று நீங்கள் ஏன் அந்த ஆண்களை ஏன் அனுப்பி வைத்தீர்கள், அவர்கள் நன்றாக இருந்தார்கள், நீங்கள் அவர்களில் ஒருவராக இருக்க முடியாது.",Tamil
"இது போன்ற ஒரு சிறிய கண்கள் கிட்டத்தட்ட ஒரு பறவையைப் போலவே இருந்தன, மற்றொன்று ஒரு பெரிய மூக்கைக் கொண்டிருந்தது, நான் அவருக்கு அருகில் இருக்க விரும்பவில்லை.",Tamil
"அவர் தும்மும்போது ஓ மற்றும் கடைசி நிறுத்தம் இல்லை நான் இனிமேல் கேட்க விரும்பவில்லை, அந்த ஆண்கள் மிகவும் நன்றாக இருந்தார்கள் என் அன்பே நீங்கள் அந்த அழகை அறிந்திருக்க வேண்டும்.",Tamil
நான் ஒரு இளவரசன் அல்லது நைட் போன்ற ஒருவருக்கு தகுதியானவன் என்பதை நீங்கள் உணர வேண்டியதெல்லாம் அம்மா அல்லவா?,Tamil
ஓ அன்பே ஒரு இரவு அவள் தூங்கும்போது அம்மா அவளைப் பார்த்துக் கொண்டிருந்தாள்.,Tamil
"என் அன்பான குழந்தை நீங்கள் மிகவும் அழகாகவும் அழகாகவும் இருக்கிறீர்கள், ஆனால் உங்கள் அழகைத் தவிர வேறு எதையும் நீங்கள் கவனிப்பதில்லை.",Tamil
"அந்த நேரத்தில் நர்சிஸஸ் தூக்கத்தில் சிரிக்கத் தொடங்கினாள், மறுநாள் காலையில் நர்சிஸஸ் இருந்தபோது அவள் மிகவும் வேடிக்கையான கனவு காண வேண்டும் என்று அவளுடைய அம்மா மிகவும் ஆச்சரியப்பட்டாள்.",Tamil
"நான் எழுந்தேன் அவள் எல்லோரும் புன்னகைக்கிறாள், இங்கே கிகில்ஸ் நீங்கள் என்ன கனவு கண்டீர்கள் என்று சொல்லுங்கள்.",Tamil
"நேற்று இரவு நன்றாக அம்மா இது ஒரு அற்புதமான கனவு என்று எனக்குத் தெரியும், இந்த இளவரசன் என்னிடம் வந்தான்.",Tamil
"அவர் என்னை திருமணம் செய்து கொள்ள விரும்புவதாகக் கூறினார், அவர் ஒரு தங்க வண்டியில் வந்திருந்தார், அவர் மேலிருந்து கீழாகவும், தங்கமாகவும் அணிந்திருந்தார், என்ன ஒரு வேடிக்கையான கனவு.",Tamil
"என் திருமண உடையில் நான் தங்கமாக இருந்தபோது அதன் சிறந்த பகுதி உங்களுக்குத் தெரியும், நிச்சயமாக எல்லோரும் என்னை மட்டும் பார்த்துக் கொண்டிருந்தார்கள், அந்த கனவைப் பற்றி ஆச்சரியமாக எதுவும் இல்லை.",Tamil
"இது மிகவும் அகங்காரமான கனவு அம்மாவாக இருந்தது, நீங்கள் என்ன சொல்கிறீர்கள் என்று உங்களுக்குத் தெரியாது என்று கனவு எனக்கு உணர்த்தியுள்ளது, தங்கத்தால் செய்யப்பட்ட வீட்டில் ரொட்டியில் நான் இங்கே சாப்பிடும் வகையை விட மிகப் பெரிய உணவு எனக்குத் தேவை என்பதை உணர்த்தியது.",Tamil
"அந்த ஏழை நர்சிஸஸ் தாய் தனது மகளைப் பற்றி எப்படி கவலைப்பட்டார், எப்படி என்று நினைத்துப் பாருங்கள்.",Tamil
"அந்த நாளில் அவள் தன் வாழ்க்கையை வாழ்வாள், இரண்டு நண்பர்கள் நர்சிஸஸ் தாயைப் பார்க்க வந்தார்கள், அவர்கள் மெல்லியாக இருந்தார்கள், அவர்கள் மூவரும் பல ஆண்டுகளாக நண்பர்களாக இருந்தனர், ஆனால் டெர்ரி மற்றும் எல்லி இருவருக்கும் ஒரு ரகசியம் இருந்தது.",Tamil
"மாயாஜால மனிதர்களாக இருந்திருந்தால், டெர்சி மெல்லி பற்றி நாசீஸின் தாய்க்கு எதுவும் தெரியாது ஓ, உங்களைப் பார்ப்பது மிகவும் நல்லது, இது மிக நீண்ட காலமாக உள்ளது ' நீங்கள் எப்படி இருந்தீர்கள், நான் மிகவும் நன்றாக இருந்திருக்கிறேன், என் மகள் நர்சிசா மட்டும் இன்னும் கொஞ்சம் புரிந்துகொண்டிருந்தால் மரியான் மெல்லி மற்றும் டெர்ரியைப் பற்றி நர்சிசாவைப் பற்றி சொன்னாள், அவள் எப்படி கவலைப்படுகிறாள், அவள் சாப்பிட விரும்புகிறாள் தங்கத்தால் செய்யப்பட்ட ரொட்டி அவள் கனவு நனவாகும் பட்சத்தில் நான் அவளை என்ன செய்வது?",Tamil
"அது அருமையாக இருக்கும், நான் யூகித்தாலும் அவள் கற்றுக் கொள்வாள், வேறு ஒன்றைப் பற்றி பேசலாம்.",Tamil
"இப்போது பின்னர் மெல்லி மற்றும் டெர்ரி தங்கள் பழைய நண்பரிடம் விடைபெற்று, அன்றிரவு தாய் மற்றும் மகள் இருவரும் இரகசியமாக ஒருவருக்கொருவர் புன்னகைத்தனர்.",Tamil
"படுக்கை அம்மாவுக்குத் தயாராகிவிட்டேன், என் கனவு நனவாகும் என்று நம்புகிறேன், அடுத்த நாள் நர்சிசாவும் அவளுடைய தாயும் தங்கள் தோட்டத்தில் ஒரு அழகாக இருந்ததால் உங்களுக்குத் தெரியும்.",Tamil
"தங்க வண்டி அவர்கள் வரை சவாரி செய்து வந்தது, அது கற்கள் மற்றும் வைரங்களில் பதிக்கப்பட்டிருந்தது மற்றும் மிகவும் பிரமிக்க வைக்கிறது.",Tamil
"அது ஒரு அழகான மனிதர் அதிலிருந்து வெளியே வந்து நர்சிஸாவைப் பார்த்தபோது, ​​அவர் என் கனவு எவ்வளவு அழகாக இருந்தார் என்று அவள் முற்றிலும் அதிர்ச்சியடைந்தாள்.",Tamil
"திருமணத்திற்கு நாசீசஸ் கையை கேட்க நான் என்ன வணக்கம் வந்தேன், ஆனால் அவளுடைய பெயர் உங்களுக்கு எப்படி தெரியும், நீங்கள் யார்.",Tamil
"உங்கள் மகளின் பெயரும் அழகும் உலகம் முழுவதும் அறியப்பட்ட நல்ல அதிர்ஷ்டத்தின் தேவதையாக நான் இருக்கிறேன், நான் உங்களுக்கு ஒரு பரிசைக் கொண்டு வந்தேன், ஆனால் அவருடன் நீங்கள் செல்ல முடியாது என்று உங்களுக்குத் தெரியாது.",Tamil
"ஓ வேடிக்கையான அவர் பணக்காரர் மற்றும் அழகானவர், நான் உங்கள் திட்டத்தை ஏற்றுக்கொள்கிறேன்.",Tamil
"அதோடு அவள் அவனுடைய வண்டியில் ஏறினாள், அவளுடைய அம்மாவிடம் விடைபெறாமல் அவர்கள் வண்டியில் பயணம் செய்துகொண்டிருந்தபோது தேவதூதருடன் சவாரி செய்தார்கள், திடீரென்று ஒரு மாயாஜால போர்ட்டலுக்குள் நுழைந்தார்கள், அது ஒரு புயல் பகுதி வழியாகப் பயணித்தது.",Tamil
மிகவும் பயமாக இருந்தது என் அன்பே கவலைப்படாதே இவை அனைத்தும் விரைவில் முடிந்துவிடும் என்று அவர் சொன்னது போல் இந்த வண்டி மற்றொரு போர்டல் வழியாக சென்று டிரைவ்வேயை அடைந்தது.,Tamil
"ஒரு பெரிய மற்றும் அற்புதமான தங்க கோட்டை நர்சிசா அவள் பார்த்த எல்லா அழகையும் பார்த்து வியப்படைந்தாள், நான் பல செல்வங்களுக்கு தகுதியானவள் என்று எனக்குத் தெரியும், நான் விரும்பினேன், நீங்கள் விரும்புவதை நீங்கள் விரும்புகிறீர்கள் என்று நீங்கள் விரும்புவதை நீங்கள் விரும்புவீர்கள், நீங்கள் விரும்பும் ஆடைகளின் அழகிய முதல் சுவையான உணவுகள் வரை அனைத்தையும் இங்கே காணலாம் என் அரண்மனையில் உணவைப் பற்றி நன்றாகப் பேசினால், அந்த சவாரிக்குப் பிறகு நான் மிகவும் பசியாக இருக்கிறேன்.",Tamil
"நான் பட்டினி கிடப்பேன், நிச்சயமாக அந்த சுவையான உணவை நான் இங்கே சாப்பிடலாமா?",Tamil
"இறைச்சி மணமான மெலிசா அவள் உனக்கு என்ன வேண்டுமானாலும் பெறுவாள் நான் உங்களுக்கு சில உணவைப் பெறுவேன், நன்றி அவர்கள் சாப்பாட்டு அறைக்குள் சென்றார்கள், அங்கே மேஜையில் மிகவும் வியக்க வைக்கும் உணவு நர்சிசா இதுவரை ஆச்சரியமாகக் கண்டது, ஏனென்றால் அது நெரிசல்கள் தயாரிக்கப்படுகின்றன.",Tamil
"மாணிக்கங்களில் மரகதங்களின் சாலடுகள் மற்றும் அங்குள்ள ரொட்டி தங்க தங்க ரொட்டியால் ஆனது, இந்த ஜாம் எவ்வளவு அழகாக இருக்கும் மற்றும் ரொட்டியுடன் அழகாக சுவைக்கும்.",Tamil
"ரூபி ஜாம் மற்றும் ஒரு பெரிய கடி எடுத்துக்கொண்டது இது மிகவும் சூடாக இருக்கிறது, இதை நன்றாக சாப்பிட முடியாது, இது தங்கத்தால் செய்யப்பட்ட ரொட்டி மற்றும் மிகச்சிறந்த ஒன்றாகும், ஆனால் நீங்கள் அதை சாப்பிட முடியாவிட்டால் நான் உங்களுக்கு வெள்ளி ரொட்டி வெள்ளி கிடைக்குமா?",Tamil
நீ சாப்பிடு.,Tamil
"வேறு ஏதாவது ஆனால் நான் சாப்பிடக்கூடிய சாதாரண ரொட்டி ரொட்டியை நான் விரும்புகிறேன், என் சைர் ஷெல்லின் மனைவியாக இருக்க வேண்டும், அது குளிர்ச்சியாக இருக்கிறது, நீங்கள் எல்லா உணவுகளையும் பார்த்த சிறந்த நாசீஸை மட்டுமே சாப்பிட வேண்டும்.",Tamil
