Text,Language
ಯಾರಾದರೂ ನೀವು ಅವರ ಅದೃಷ್ಟದ ಕನಸುಗಳ ಕೆಲಸವನ್ನು ಪಡೆದರೆ ನೀವು ಅದೃಷ್ಟವಂತರು ಅಥವಾ ಯಾರಾದರೂ ಅವರ ಕನಸುಗಳ ವಿಶ್ವವಿದ್ಯಾನಿಲಯಕ್ಕೆ ನೀವು ಅದೃಷ್ಟವಂತರು ಎಂದು ಹೇಳಿದರೆ ಇದು ನಿಮಗೆ ಅದೃಷ್ಟವಂತ ವ್ಯಕ್ತಿಯನ್ನು ಅಭಿನಂದಿಸುವ ಒಂದು ಮಾರ್ಗವಾಗಿದೆ ಅಥವಾ ಅವನು ಅದೃಷ್ಟಶಾಲಿ ಎಂದು ಹೇಳಲು ಇನ್ನೊಂದು ಮಾರ್ಗವಾಗಿದೆ ನೀವು ನಿಜವಾಗಿಯೂ ಕೋಪಗೊಂಡಿದ್ದೀರಿ ಎಂದರೆ ನಾನು ತುಂಬಾ ಕೋಪಗೊಂಡಿದ್ದೇನೆ ಎಂದು ನಾನು ಹೇಳಿದ್ದೇನೆ .ಇದು ತುಂಬಾ ಕೋಪಗೊಂಡಿದೆ.,Kannada
"ಓಹ್, ಇದು ಬಹುತೇಕ ಹುಚ್ಚನಂತೆ.",Kannada
ಸ್ಥಳೀಯ ಭಾಷಿಕರು ಬಳಸುವುದು ನಿಮಗೆ ಒಳ್ಳೆಯದು ಮತ್ತು ನಾನು ಬಡ್ತಿ ಪಡೆದಿದ್ದೇನೆ ಎಂದು ನೀವು ಹೇಳಿದಾಗ ಇದು ಧನಾತ್ಮಕ ಮತ್ತು negative ಣಾತ್ಮಕವಾಗಿರಬಹುದು ಮತ್ತು ಅವರು ನಿಮಗೆ ಒಳ್ಳೆಯದನ್ನು ಹೇಳಿದರೆ ಅಭಿನಂದನೆಗಳು ಮತ್ತು ಕೆಲವೊಮ್ಮೆ ನಾನು ಈ ಸ್ಥಳವನ್ನು ತೊರೆಯುತ್ತಿದ್ದೇನೆ ಎಂದು ನೀವು ಹೇಳಿದರೆ.,Kannada
ಅವರು ನಿಮಗೆ ಒಳ್ಳೆಯವರಾಗಿದ್ದಾರೆ ಅದು ನೀವು ಇಲ್ಲದೆ ಉತ್ತಮವಾಗಿರುತ್ತದೆ ಮತ್ತು ಇದು ನಕಾರಾತ್ಮಕ ಅರ್ಥವಾಗಿದೆ ಆದ್ದರಿಂದ ನಿಜವಾಗಿಯೂ ಶಬ್ದವನ್ನು ಆಲಿಸಿ.,Kannada
ಏನಾದರೂ ನಿಮಗೆ ಆಶ್ಚರ್ಯವಾದರೆ ನೀವು ಓ ದೇವರೇ ಎಂದು ನನ್ನನ್ನು ತಮಾಷೆ ಮಾಡಬೇಕೆಂದು ಹೇಳಬಹುದು.,Kannada
ಯಾರನ್ನಾದರೂ ಕಿರುನಗೆ ಮಾಡಲು ಮತ್ತು ಸಂತೋಷವಾಗಿರಲು ನೀವು ನನ್ನನ್ನು ತಮಾಷೆ ಮಾಡುತ್ತಿದ್ದೀರಿ ಎಂದು ನಾನು ನಂಬಲು ಸಾಧ್ಯವಿಲ್ಲ.,Kannada
ನೀವು ಯಾವಾಗಲೂ ಹುರಿದುಂಬಿಸಲು ಹೇಳಬಹುದು.,Kannada
ನೀವು ಯಾರಾದರೂ ಅಳುವುದು ಮತ್ತು ನಡೆಯುತ್ತಿಲ್ಲ ಎಂದು ದೂರುವುದು ಎಂದು ನೀವು ಬಯಸಿದರೆ ನೀವು ಬನ್ನಿ ಎಂದು ಹೇಳಬಹುದು ನಾನು ಅದನ್ನು ಮಾಡಬಹುದು?,Kannada
ಬನ್ನಿ.,Kannada
ನೀವು ಅದನ್ನು ಮಾಡಬಹುದು ನೀವು ಟೋಫ್ಲ್ ಅನ್ನು ರವಾನಿಸಬಹುದು ನೀವು ಗ್ಮಾಟ್ ಅನ್ನು ಹಾದುಹೋಗಬಹುದು.,Kannada
"ಯಾರಾದರೂ ನಿಜವಾಗಿಯೂ ಉತ್ತಮವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿದ್ದರೆ ನೀವು ಇದನ್ನು ಮಾಡಬಹುದು, ಒಳ್ಳೆಯ ಕೆಲಸವನ್ನು ಮುಂದುವರಿಸಲು ನೀವು ಅವರಿಗೆ ಹೇಳಬಹುದು, ನಿಮ್ಮಂತೆಯೇ ಒಳ್ಳೆಯವರಾಗಿರಿ ಮತ್ತು ಒಳ್ಳೆಯ ಕೆಲಸವನ್ನು ಮುಂದುವರಿಸಿ ಮತ್ತೊಂದು ನುಡಿಗಟ್ಟು ಆಡುಮಾತಿನಂತಿದೆ, ಮತ್ತು ಇದು ಅಮೆರಿಕನ್ನರು ಹೇಳಿ.",Kannada
ಅದು ಬೆಳಗಿದೆ ಅಂದರೆ ಕ್ಯಾಲಿಫೋರ್ನಿಯಾದಲ್ಲಿ ಅನೇಕ ಅಮೆರಿಕನ್ನರು ಹೇಳಿದ್ದು ಅದ್ಭುತವಾಗಿದೆ.,Kannada
"ಓಹ್ ಅದು ಬೆಳಗಿದೆ ಮತ್ತು ನೀವು ಅದನ್ನು ಹಾಡುಗಳಲ್ಲಿ ಕೇಳಿದ್ದೀರಿ ' ವೈಫಲ್ಯಗಳ ನಂತರ ಯಾರಾದರೂ ಯಶಸ್ವಿಯಾದರೆ ಬೆಳಗಬಹುದು, ಆದ್ದರಿಂದ ನೀವು ಅಲ್ಲಿಗೆ ಹೋಗಬಹುದು ಎಂದು ನಾನು ಹೇಳಿದ್ದೇನೆಂದರೆ ನೀವು ಅದನ್ನು ಅಲ್ಲಿಗೆ ಮಾಡಲಿದ್ದೀರಿ ಎಂದು ನೀವು ಹೇಳಿದರೆ ನೀವು ದಣಿದಿದ್ದೀರಾ ಎಂದು ಯಾರಾದರೂ ಕೇಳಿದರೆ ಮತ್ತು ನೀವು ಸುಸ್ತಾಗಿಲ್ಲ ಎಂದು ಹೇಳಲು ಬಯಸಿದರೆ ಸ್ವಲ್ಪ ಅಲ್ಲ ಎಂದು ಹೇಳಬಹುದು.",Kannada
ನಾನು ಮುಂದುವರಿಯಲು ಬಯಸುತ್ತೇನೆ ಯಾರಾದರೂ ನಿಮ್ಮನ್ನು ಕೇಳಿದಾಗ ನಾನು ಸುಸ್ತಾಗುವುದಿಲ್ಲ ಎಂದು ನಿಮಗೆ ಖಚಿತವಾಗಿದೆಯೆ ಮತ್ತು ಅದಕ್ಕೆ ಸ್ಥಳವಿಲ್ಲ ಎಂದು ನೀವು ಹೇಳಬಹುದು ಎಂದು ನಿಮಗೆ ಖಚಿತವಾಗಿದೆಯೇ?,Kannada
"ನೀವು ಯಾರನ್ನಾದರೂ ಎಸ್‌ಎಂಎಸ್ ಮಾಡಲು ಬಯಸಿದರೆ ಅಥವಾ ನೀವು ಪಠ್ಯಕ್ಕೆ ಪಠ್ಯವನ್ನು ಹೇಳುವ ಸಂದೇಶವನ್ನು ಅವರಿಗೆ ಕಳುಹಿಸಲು ಬಯಸಿದರೆ ಅಮೆರಿಕಾದಲ್ಲಿ ಅನುಮಾನಕ್ಕೆ ಅವಕಾಶವಿಲ್ಲ, ಹಾಗಾಗಿ ನಾನು ನಿಮಗೆ ಪಠ್ಯವನ್ನು ಹೇಳುತ್ತೇನೆ ಎಂದರೆ ನಾನು ನಿಮಗೆ ವಾಟ್ಸಾಪ್ ಅಥವಾ ಟೆಲಿಗ್ರಾಮ್ ಅಥವಾ ಮೆಸೆಂಜರ್ ಮೂಲಕ ಸಂದೇಶವನ್ನು ಕಳುಹಿಸುತ್ತೇನೆ.",Kannada
ಅಸಮಾಧಾನಗೊಳ್ಳಬೇಡಿ ಎಂದು ಹೇಳಲು ಯಾರನ್ನಾದರೂ ಹುರಿದುಂಬಿಸಲು ನಿಮಗೆ ಮತ್ತೆ ಪಠ್ಯ ಮಾಡಿ ನೀವು ಯಾಕೆ ಅಳುತ್ತಿದ್ದೀರಿ ಎಂದು ಅದು ಯೋಗ್ಯವಾಗಿಲ್ಲ ಎಂದು ಹೇಳಬಹುದು?,Kannada
ಅದು ಯೋಗ್ಯವಾಗಿಲ್ಲ.,Kannada
ನೀವು ಅದರ ಬಗ್ಗೆ ಅಳುತ್ತಿರುವ ಸಮಸ್ಯೆಗಿಂತ ನೀವು ತುಂಬಾ ಉತ್ತಮ ' ನಿಮ್ಮ ಕಣ್ಣೀರಿಗೆ ಯೋಗ್ಯವಾಗಿಲ್ಲ.,Kannada
ಇದು ಯೋಗ್ಯವಾಗಿಲ್ಲ ನೀವು ವೈಯಕ್ತಿಕವಾಗಿ ನೀವು ರಾಕ್ ಎಂಬ ಪದಗುಚ್ love ವನ್ನು ಪ್ರೀತಿಸುತ್ತೀರಿ ಅಂದರೆ ನೀವು ಅದ್ಭುತವಾಗಿದ್ದೀರಿ.,Kannada
ಓ ದೇವರೇ.,Kannada
ನೀವು ರಾಕ್ ಯು ರಾಕ್?,Kannada
"ಇಲ್ಲ, ನೀವು ಅದ್ಭುತ ಕೆಲಸ ಮಾಡಿದ್ದೀರಿ.",Kannada
"ಯಾರಾದರೂ ನಿಜವಾಗಿಯೂ ಉತ್ತಮವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸದಿದ್ದರೆ ನೀವು ರಾಕ್ ಮಾಡುತ್ತೀರಿ, ಮತ್ತು ಅವರು ಹೆಚ್ಚು ಶ್ರಮವಹಿಸಬೇಕೆಂದು ನೀವು ಬಯಸುತ್ತೀರಿ ನೀವು ಹೆಚ್ಚುವರಿ ಮೈಲಿಗೆ ಹೋಗಬೇಕು ಎಂದು ಹೇಳಬಹುದು ಅಂದರೆ ನೀವು ಕಷ್ಟಪಟ್ಟು ಕೆಲಸ ಮಾಡುವಂತೆ ನೀವು ಹೆಚ್ಚುವರಿ ಮೈಲಿ ಹೋಗಬೇಕು.",Kannada
ಅದೇ ರೀತಿ ಹೇಳಲು ಇನ್ನೊಂದು ಮಾರ್ಗವೆಂದರೆ ನಿಮ್ಮ ಆಟದ ಹಂತವನ್ನು ಹೆಚ್ಚಿಸುವುದು ಕಷ್ಟಪಟ್ಟು ಕೆಲಸ ಮಾಡುವುದು ನಿಮ್ಮ ಆಟವನ್ನು ಉತ್ತಮಗೊಳಿಸುವುದು.,Kannada
ಯಾರಾದರೂ ಅಳುತ್ತಿದ್ದರೆ ಮತ್ತು ಅದು ಬಯಸದಿದ್ದರೆ.,Kannada
"ಅದು ನಿಮ್ಮನ್ನು ಮುಳುಗಿಸುತ್ತದೆ, ಅಕ್ಷರಶಃ ನಿಮ್ಮನ್ನು ಕರೆದೊಯ್ಯಿರಿ ಮತ್ತು ನೀವೇ ಒಟ್ಟಿಗೆ ಎಳೆಯಿರಿ ಕೆಲಸ ಮಾಡುವುದನ್ನು ನಿಲ್ಲಿಸಿ ಅಳುವುದು ನಿಮ್ಮನ್ನು ಒಟ್ಟಿಗೆ ಎಳೆಯಿರಿ.",Kannada
ಹೇ ಮತ್ತೊಂದು ಪದಗುಚ್ together ವನ್ನು ಒಟ್ಟಿಗೆ ಶಾಂತಗೊಳಿಸಿ.,Kannada
ಕೆಲವೊಮ್ಮೆ ನೀವು ನನ್ನನ್ನು ಮಾರಿದ್ದೀರಿ ಎಂದು ನಾನು ಪ್ರೀತಿಸುತ್ತೇನೆ ಏಕೆಂದರೆ ಕೆಲವೊಮ್ಮೆ ಜನರು ತಮ್ಮ ಪ್ರವಾಸವನ್ನು ಅಥವಾ ಅವರು ಖರೀದಿಸಿದ ಯಾರನ್ನಾದರೂ ವಿವರಿಸುತ್ತಾರೆ ಮತ್ತು ಅವರು ಅದನ್ನು ಚೆನ್ನಾಗಿ ವಿವರಿಸುತ್ತಾರೆ.,Kannada
"ಮತ್ತು ಅವರು ನಾನು ಅದೇ ವಿಷಯವನ್ನು ಖರೀದಿಸಲು ಬಯಸುತ್ತೇನೆ ಮತ್ತು ನೀವು ಅದನ್ನು ಮಾರಿದ್ದೀರಿ ಎಂದು ನಾನು ಅವರಿಗೆ ಹೇಳುತ್ತೇನೆ ನೀವು ನನ್ನನ್ನು ಮಾರಿದ್ದೀರಿ ನಾನು ಇದನ್ನು ಸರಿಯಾಗಿ ಖರೀದಿಸುವುದಿಲ್ಲ, ಸಂಭಾಷಣೆಯಲ್ಲಿ ನಿಮಗೆ ಆಸಕ್ತಿ ಇಲ್ಲದಿದ್ದರೆ ನೀವು ನನ್ನನ್ನು ಮಾರಿದ್ದೀರಿ.",Kannada
ನೀವು ಕುಳಿತುಕೊಳ್ಳುವ ಹಾಗೆ ನೀವು ಕಡಿಮೆ ಕಾಳಜಿ ವಹಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ ಎಂದು ಹೇಳಬಹುದು ಇದು ತುಂಬಾ ನೀರಸವಾಗಿದೆ.,Kannada
ನನಗೆ ಆಸಕ್ತಿಯಿಲ್ಲ.,Kannada
ಯಾರಾದರೂ ನಿಮ್ಮನ್ನು ಏನನ್ನಾದರೂ ಕೇಳುತ್ತಿದ್ದರೆ ನನಗೆ ಕಡಿಮೆ ಕಾಳಜಿ ವಹಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ ಮತ್ತು ಇದು ನನ್ನ 1 ಮಿಲಿಯನ್ ಡಾಲರ್ ತೆಗೆದುಕೊಳ್ಳಬೇಕೆಂದು ಯಾರಾದರೂ ಹೇಳುವಂತೆ ಇದು ನಿಮಗೆ ನಿಜವಾಗಿಯೂ ಸುಲಭವಾದ ನಿರ್ಧಾರವಾಗಿದೆ ಮತ್ತು ಇದು ಬುದ್ದಿವಂತನಲ್ಲ ಎಂದು ನೀವು ಹೇಳುತ್ತೀರಿ.,Kannada
ನಾನು ಅದನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತೇನೆ.,Kannada
ಇದು ಯಾವುದೇ ಬುದ್ದಿವಂತನಲ್ಲ ಎಂದರೆ ನೀವು ಏನಾದರೂ ತಪ್ಪು ಮಾಡಿದ್ದರೆ ಅದು ನಿಮಗೆ ನಿಜವಾಗಿಯೂ ಸುಲಭವಾದ ನಿರ್ಧಾರ ಮತ್ತು ನೀವು ಅದನ್ನು ಒಪ್ಪಿಕೊಂಡರೆ ನಾನು ಹೌದು ಹುಡುಗರನ್ನು ತಿರುಗಿಸಿದೆ ಎಂದು ಹೇಳಬಹುದು.,Kannada
ನನಗೆ ಗೊತ್ತು.,Kannada
ನನ್ನನ್ನು ಕ್ಷಮಿಸು.,Kannada
ನಾನು ಹಾಳುಮಾಡಿದೆ.,Kannada
ಇದು ನನ್ನ ತಪ್ಪು.,Kannada
ನನ್ನ ಬದಲು ಯಾರಾದರೂ ಕೆಲಸ ಮಾಡಬೇಕೆಂದು ನೀವು ಬಯಸಿದರೆ ನಾನು ಅದನ್ನು ತಿರುಗಿಸಿದೆ.,Kannada
ನಾನು ನನ್ನನ್ನು ಆವರಿಸಿಕೊಳ್ಳಬಹುದೇ?,Kannada
ನಾನು ನನ್ನ ಸ್ನೇಹಿತನನ್ನು ನೋಡುತ್ತಿದ್ದೇನೆ.,Kannada
ನೀವು ನನ್ನನ್ನು ಆವರಿಸಬಹುದೇ ಹೊರಡುವ ಸಮಯ ಮತ್ತು ಹುಡುಗರಿಗೆ ನಾನು ಹೋಗುವುದು ಉತ್ತಮ ಅಂದರೆ ನಾನು ಈಗಾಗಲೇ ಹೋಗಬೇಕು.,Kannada
ಇದು ನಿಮಗೆ ತಿಳಿದಿದೆ.,Kannada
ಇದು ವಾಸ್ತವವಾಗಿ 1 9 ಗಂಟೆ.,Kannada
ಇದೀಗ.,Kannada
ನಾನು ವಿದಾಯ ಹೇಳಲು ಇನ್ನೊಂದು ಮಾರ್ಗದಲ್ಲಿ ಹೋಗುವುದು ಉತ್ತಮ.,Kannada
"ನಾನು ಕಾಳಜಿ ವಹಿಸುತ್ತೇನೆ ಎಂದು ಹೇಳಬಹುದು, ಇದರರ್ಥ ನಿಮ್ಮ ಬಗ್ಗೆ ಕಾಳಜಿ ವಹಿಸಿ.",Kannada
ನಾನು ನಂತರ ನೋಡುತ್ತೇನೆ.,Kannada
ನೋಡಿಕೊಳ್ಳಿ.,Kannada
"ನೀವು ಈ ವೀಡಿಯೊವನ್ನು ನೋಡುವಾಗ ಇದು ಯಾವ ದಿನ ಎಂದು ನನಗೆ ತಿಳಿದಿಲ್ಲ, ಆದರೆ ಇದು ವಾರಾಂತ್ಯದಲ್ಲಿ ಶುಕ್ರವಾರವಾಗಿದ್ದರೆ.",Kannada
ಧನ್ಯವಾದಗಳು ಸ್ವರ್ಗ ಶುಕ್ರವಾರ ಎಂದು ನೀವು ಹೇಳಬಹುದು ಅಥವಾ ಸ್ವರ್ಗ ಶನಿವಾರ ವಾರಾಂತ್ಯದ ಆವಿಷ್ಕಾರ ಎಂದು ಹೇಳಿದರು.,Kannada
ನಾನು ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದೇನೆ ಇದು ಹುಡುಗರಲ್ಲಿ 50 ನುಡಿಗಟ್ಟುಗಳು ಈ ವೀಡಿಯೊವನ್ನು ಇಷ್ಟಪಡುವ ಮೂಲಕ ಮತ್ತು ನಿಮಗೆ ಇನ್ನಷ್ಟು ತಂಪಾದ ನುಡಿಗಟ್ಟುಗಳು ತಿಳಿದಿದ್ದರೆ ಕೆಳಗೆ ಕಾಮೆಂಟ್ ಮಾಡುವ ಮೂಲಕ ಇದು ಸಹಾಯಕವಾಗಿದೆಯೆ ಎಂದು ನನಗೆ ತಿಳಿಸಿ.,Kannada
ಅದು ಎಲ್ಲೋ ಒಂದು ಕೆಂಪು ಬಟನ್ ಇದೆ.,Kannada
ನಮಸ್ಕಾರ ಮತ್ತು ಸ್ವಾಗತ.,Kannada
ಈ ವೀಡಿಯೊದಲ್ಲಿ ನಾನು ನಿಮಗೆ ಸಂಭಾಷಣೆಯಲ್ಲಿ ಬಳಸಬಹುದಾದ 100 ಸಾಮಾನ್ಯ ಮತ್ತು ಉಪಯುಕ್ತ ವಾಕ್ಯಗಳನ್ನು ನೀಡುತ್ತೇನೆ.,Kannada
ನನ್ನ ನಂತರ ಹೇಳುವ ವಾಕ್ಯ ಅಭ್ಯಾಸವನ್ನು ನೀವು ಕೇಳಿದಾಗ.,Kannada
ನಾನು ಬಳಸುವ ಧ್ವನಿಯನ್ನು ಒಳಗೊಂಡಂತೆ ನನ್ನ ಉಚ್ಚಾರಣೆಯನ್ನು ನಿಖರವಾಗಿ ನಕಲಿಸಲು ಪ್ರಯತ್ನಿಸಿ.,Kannada
ಸರಿ ಪ್ರಾರಂಭಿಸೋಣ.,Kannada
ಮೂಲ ಶುಭಾಶಯಗಳು ಅದು ಹೇಗೆ ನಡೆಯುತ್ತಿದೆ?,Kannada
ವಸ್ತುಗಳು ಹೇಗೆ?,Kannada
ಎನ್ ಸಮಾಚಾರ?,Kannada
ನಿಮ್ಮನ್ನು ಭೇಟಿಯಾಗಲು ಸಂತೋಷವಾಗಿದೆ.,Kannada
"ದೀರ್ಘಕಾಲದವರೆಗೆ, ನೋಡುವುದಿಲ್ಲ.",Kannada
ನೀವು ಹೇಗಿದ್ದೀರಿ?,Kannada
ತುಂಬಾ ಧನ್ಯವಾದಗಳು.,Kannada
ನಿಮ್ಮ ಬಗ್ಗೆ ಹೇಗೆ?,Kannada
ಅಷ್ಟೇನೂ ಇಲ್ಲ.,Kannada
ಸಾಮಾನ್ಯ.,Kannada
ನಾನು ಹೋಗಬೇಕಾಗಿದೆ.,Kannada
ಅದು ನಿಮ್ಮನ್ನು ನಂತರ ನೋಡುವ ಸಂತೋಷದ ಸಭೆ.,Kannada
ಸಂಪರ್ಕದಲ್ಲಿರಿ.,Kannada
ಮಾಹಿತಿಗಾಗಿ ಕೇಳುವುದು.,Kannada
ಈ ಪದದ ಅರ್ಥವೇನೆಂದು ನೀವು ನನಗೆ ಹೇಳಬಹುದೇ?,Kannada
ಲೈಬ್ರರಿ ಎಲ್ಲಿದೆ ಎಂದು ನಿಮಗೆ ತಿಳಿದಿದೆಯೇ?,Kannada
ಹಿಂಜರಿಯುತ್ತಿದೆ.,Kannada
ಅದು ಒಳ್ಳೆಯ ಪ್ರಶ್ನೆ.,Kannada
ನನಗೆ ನೋಡೋಣ.,Kannada
ನಾನು ಒಂದು ಕ್ಷಣ ಯೋಚಿಸೋಣ.,Kannada
ಪುನರಾವರ್ತನೆ ಕೇಳುತ್ತಿದೆ.,Kannada
ಕ್ಷಮಿಸಿ?,Kannada
"ಕ್ಷಮಿಸಿ, ನಾನು ಅದನ್ನು ಹಿಡಿಯಲಿಲ್ಲ.",Kannada
ನೀವು ಅದನ್ನು ಪುನರಾವರ್ತಿಸಲು ಮನಸ್ಸು ಮಾಡುತ್ತೀರಾ?,Kannada
"ನೀವು ಸ್ವಲ್ಪ ನಿಧಾನವಾಗಿ ಮಾತನಾಡಬಲ್ಲಿರಾ, ದಯವಿಟ್ಟು?",Kannada
"""ನನಗೆ ಗೊತ್ತಿಲ್ಲ"" ಎಂದು ಹೇಳುವುದು.",Kannada
ನನಗೆ ತಿಳಿದಿಲ್ಲ ಎಂದು ನಾನು ಹೆದರುತ್ತೇನೆ.,Kannada
"ಅಲ್ಲಿ ನಿಮಗೆ ಸಹಾಯ ಮಾಡಲು ಸಾಧ್ಯವಿಲ್ಲ, ಕ್ಷಮಿಸಿ.",Kannada
ನನ್ನನ್ನು ಸೋಲಿಸುತ್ತಾನೆ.,Kannada
ಅಭಿಪ್ರಾಯಗಳು.,Kannada
ಅದರ ಬಗ್ಗೆ ನಿಮ್ಮ ಅಭಿಪ್ರಾಯವೇನು?,Kannada
ಈ ಕುರಿತು ನಿಮ್ಮ ಅಭಿಪ್ರಾಯಗಳು ಯಾವುವು?,Kannada
ಅದು ಒಳ್ಳೆಯದು ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ.,Kannada
ಅದು ಕೆಲಸ ಮಾಡಲಿದೆ ಎಂದು ನಾನು ಪ್ರಾಮಾಣಿಕವಾಗಿ ಯೋಚಿಸುವುದಿಲ್ಲ.,Kannada
"ನನ್ನ ಮಟ್ಟಿಗೆ, ಇದು ಪಟ್ಟಣದ ಅತ್ಯುತ್ತಮ ರೆಸ್ಟೋರೆಂಟ್ ಆಗಿದೆ.",Kannada
ಪ್ರಶ್ನೆಯನ್ನು ತಪ್ಪಿಸುವುದು.,Kannada
ಈ ವಿಷಯದಲ್ಲಿ ನನಗೆ ಅಭಿಪ್ರಾಯವಿಲ್ಲ.,Kannada
ನಾನು ಅದನ್ನು ನಿಮ್ಮ ಬಳಿಗೆ ಹಿಂತಿರುಗಿಸುತ್ತೇನೆ.,Kannada
ನಾನು ಹೇಳಲು ಸ್ವಾತಂತ್ರ್ಯವಿಲ್ಲ.,Kannada
ಒಪ್ಪುವುದು ಮತ್ತು ಒಪ್ಪುವುದಿಲ್ಲ.,Kannada
ನಾನು ಹೆಚ್ಚು ಒಪ್ಪಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ.,Kannada
ನೀವು ಸಂಪೂರ್ಣವಾಗಿ ಸರಿ.,Kannada
ನಾನು ನಿಮ್ಮೊಂದಿಗೆ 100% ಒಪ್ಪುತ್ತೇನೆ.,Kannada
ನೀವು ತಲೆಗೆ ಉಗುರು ಹೊಡೆದಿದ್ದೀರಿ.,Kannada
ನಾನು ಒಪ್ಪುತ್ತೇನೆ ಎಂದು ನನಗೆ ಖಾತ್ರಿಯಿಲ್ಲ.,Kannada
ನಾನು ಒಪ್ಪುವುದಿಲ್ಲ ಎಂದು ನಾನು ಹೆದರುತ್ತೇನೆ.,Kannada
ನೀವು ತಪ್ಪಾಗಿ ಭಾವಿಸಿದ್ದೀರಿ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ.,Kannada
ನಯವಾಗಿ ಅಡ್ಡಿಪಡಿಸುವುದು.,Kannada
ನಿಮ್ಮನ್ನು ಅಡ್ಡಿಪಡಿಸಲು ಕ್ಷಮಿಸಿ.,Kannada
ಒಂದು ಕ್ಷಣ ನಾನು ನಿಮ್ಮನ್ನು ಅಲ್ಲಿ ನಿಲ್ಲಿಸಬಹುದೇ?,Kannada
ನಾನು ಇಲ್ಲಿಗೆ ಜಿಗಿದರೆ ನಿಮಗೆ ಮನಸ್ಸಿಲ್ಲವೇ?,Kannada
ಮುಂದುವರೆಸು.,Kannada
ಖಚಿತವಾಗಿ ಮುಂದುವರಿಯಿರಿ.,Kannada
ನಾನು ಮುಗಿಸಲಿ.,Kannada
ಒಂದು ಕ್ಷಣ ಹಿಡಿದುಕೊಳ್ಳಿ.,Kannada
ಸಲಹೆಗಳು.,Kannada
ನಾವು ಚಲನಚಿತ್ರಗಳಿಗೆ ಹೋಗುತ್ತೇವೆ ಎಂದು ನೀವು ಏನು ಹೇಳುತ್ತೀರಿ?,Kannada
ಇಂದು ರಾತ್ರಿ dinner ಟಕ್ಕೆ ಪಿಜ್ಜಾ ಹೊಂದುವ ಬಗ್ಗೆ ಹೇಗೆ?,Kannada
ಅದು ಅದ್ಭುತವಾಗಿದೆ.,Kannada
ನನಗೆ ಸರಿ ಅನಿಸುತ್ತದೆ.,Kannada
ಅದರ ಬಗ್ಗೆ ನನಗೆ ಖಚಿತವಿಲ್ಲ.,Kannada
"ಇಲ್ಲ, ನಾನು ಹಾಗೆ ಯೋಚಿಸುವುದಿಲ್ಲ.",Kannada
ಯೋಜನೆ ರೂಪಿಸುತ್ತಿದ್ದೇನೆ.,Kannada
ಈ ರಾತ್ರಿ ನೀನೇನು ಮಾಡುತ್ತಿದ್ದೀಯಾ?,Kannada
ನಾಳೆಗಾಗಿ ಯಾವುದೇ ಯೋಜನೆಗಳನ್ನು ಪಡೆದಿದ್ದೀರಾ?,Kannada
ಮುಂದಿನ ಶನಿವಾರ ನೀವು ಮುಕ್ತರಾಗಿದ್ದೀರಾ?,Kannada
ಈ ವಾರಾಂತ್ಯದಲ್ಲಿ ನೀವು ಏನಾದರೂ ಮಾಡಲು ಬಯಸುವಿರಾ?,Kannada
"ಖಚಿತವಾಗಿ, ನಿಮ್ಮ ಮನಸ್ಸಿನಲ್ಲಿ ಏನು ಇದೆ?",Kannada
"ನಾನು ಎಲ್ಲಾ ವಾರಾಂತ್ಯದಲ್ಲಿ ಮುಕ್ತನಾಗಿದ್ದೇನೆ, ಏನಾದರೂ ಮಾಡೋಣ.",Kannada
"ಇಲ್ಲ, ಕ್ಷಮಿಸಿ, ನಾನು ಈಗಾಗಲೇ ಕೆಲವು ಯೋಜನೆಗಳನ್ನು ಹುಚ್ಚನಾಗಿದ್ದೇನೆ.",Kannada
ನಾನು ನಾಳೆ ಒಂದು ರೀತಿಯ ಕಾರ್ಯನಿರತವಾಗಿದೆ.,Kannada
ನಾನು ಏನನ್ನಾದರೂ ಮಾಡಲು ಇಷ್ಟಪಡುತ್ತೇನೆ ಆದರೆ ನನಗೆ ಸಾಧ್ಯವಿಲ್ಲ.,Kannada
ಅನುಮತಿ.,Kannada
ನಾನು ನಿಮ್ಮ ಸೆಲ್ ಫೋನ್ ಬಳಸಿದರೆ ನಿಮಗೆ ಮನಸ್ಸಿಲ್ಲವೇ?,Kannada
ನಾನು ನಾಳೆ ರಜೆ ತೆಗೆದುಕೊಂಡರೆ ಅದು ಸರಿಯೇ?,Kannada
"ಹೌದು, ದಯವಿಟ್ಟು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ, ಮುಂದುವರಿಯಿರಿ.",Kannada
ಅಲ್ಲವೇ ಅಲ್ಲ.,Kannada
"ದುರದೃಷ್ಟವಶಾತ್, ನಾನು ಇಲ್ಲ ಎಂದು ಹೇಳಬೇಕಾಗಿದೆ.",Kannada
